en,fr,it,de,es,ko,kana
"Causes a sandstorm that rages for several turns.","Causes a sandstorm that rages for several turns.","Causes a sandstorm that rages for several turns.","Causes a sandstorm that rages for several turns.","Causes a sandstorm that rages for several turns.","Causes a sandstorm that rages for several turns.","Causes a sandstorm that rages for several turns."
"An attack that steals half the damage inflicted.","An attack that steals half the damage inflicted.","An attack that steals half the damage inflicted.","An attack that steals half the damage inflicted.","An attack that steals half the damage inflicted.","An attack that steals half the damage inflicted.","An attack that steals half the damage inflicted."
"Endures any attack for 1 turn, leaving at least 1HP.","Endures any attack for 1 turn, leaving at least 1HP.","Endures any attack for 1 turn, leaving at least 1HP.","Endures any attack for 1 turn, leaving at least 1HP.","Endures any attack for 1 turn, leaving at least 1HP.","Endures any attack for 1 turn, leaving at least 1HP.","Endures any attack for 1 turn, leaving at least 1HP."
"Charms the foe and sharply reduces its ATTACK.","Charms the foe and sharply reduces its ATTACK.","Charms the foe and sharply reduces its ATTACK.","Charms the foe and sharply reduces its ATTACK.","Charms the foe and sharply reduces its ATTACK.","Charms the foe and sharply reduces its ATTACK.","Charms the foe and sharply reduces its ATTACK."
"An attack lasting 5 turns with rising intensity.","An attack lasting 5 turns with rising intensity.","An attack lasting 5 turns with rising intensity.","An attack lasting 5 turns with rising intensity.","An attack lasting 5 turns with rising intensity.","An attack lasting 5 turns with rising intensity.","An attack lasting 5 turns with rising intensity."
"An attack that leaves the foe with at least 1 HP.","An attack that leaves the foe with at least 1 HP.","An attack that leaves the foe with at least 1 HP.","An attack that leaves the foe with at least 1 HP.","An attack that leaves the foe with at least 1 HP.","An attack that leaves the foe with at least 1 HP.","An attack that leaves the foe with at least 1 HP."
"Confuses the foe, but also sharply raises ATTACK.","Confuses the foe, but also sharply raises ATTACK.","Confuses the foe, but also sharply raises ATTACK.","Confuses the foe, but also sharply raises ATTACK.","Confuses the foe, but also sharply raises ATTACK.","Confuses the foe, but also sharply raises ATTACK.","Confuses the foe, but also sharply raises ATTACK."
"Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP.","Recovers up to half the user’s maximum HP."
"An electrified tackle that may paralyze the foe.","An electrified tackle that may paralyze the foe.","An electrified tackle that may paralyze the foe.","An electrified tackle that may paralyze the foe.","An electrified tackle that may paralyze the foe.","An electrified tackle that may paralyze the foe.","An electrified tackle that may paralyze the foe."
"An attack that intensifies on each successive hit.","An attack that intensifies on each successive hit.","An attack that intensifies on each successive hit.","An attack that intensifies on each successive hit.","An attack that intensifies on each successive hit.","An attack that intensifies on each successive hit.","An attack that intensifies on each successive hit."
"Strikes the foe with hard wings spread wide.","Strikes the foe with hard wings spread wide.","Strikes the foe with hard wings spread wide.","Strikes the foe with hard wings spread wide.","Strikes the foe with hard wings spread wide.","Strikes the foe with hard wings spread wide.","Strikes the foe with hard wings spread wide."
"Fixes the foe with a mean look that prevents escape.","Fixes the foe with a mean look that prevents escape.","Fixes the foe with a mean look that prevents escape.","Fixes the foe with a mean look that prevents escape.","Fixes the foe with a mean look that prevents escape.","Fixes the foe with a mean look that prevents escape.","Fixes the foe with a mean look that prevents escape."
"Makes the opposite gender less likely to attack.","Makes the opposite gender less likely to attack.","Makes the opposite gender less likely to attack.","Makes the opposite gender less likely to attack.","Makes the opposite gender less likely to attack.","Makes the opposite gender less likely to attack.","Makes the opposite gender less likely to attack."
"Uses an own move randomly while asleep.","Uses an own move randomly while asleep.","Uses an own move randomly while asleep.","Uses an own move randomly while asleep.","Uses an own move randomly while asleep.","Uses an own move randomly while asleep.","Uses an own move randomly while asleep."
"Chimes soothingly to heal all status abnormalities.","Chimes soothingly to heal all status abnormalities.","Chimes soothingly to heal all status abnormalities.","Chimes soothingly to heal all status abnormalities.","Chimes soothingly to heal all status abnormalities.","Chimes soothingly to heal all status abnormalities.","Chimes soothingly to heal all status abnormalities."
"An attack that increases in power with friendship.","An attack that increases in power with friendship.","An attack that increases in power with friendship.","An attack that increases in power with friendship.","An attack that increases in power with friendship.","An attack that increases in power with friendship.","An attack that increases in power with friendship."
"A gift in the form of a bomb. May restore HP.","A gift in the form of a bomb. May restore HP.","A gift in the form of a bomb. May restore HP.","A gift in the form of a bomb. May restore HP.","A gift in the form of a bomb. May restore HP.","A gift in the form of a bomb. May restore HP.","A gift in the form of a bomb. May restore HP."
"An attack that is stronger if the TRAINER is disliked.","An attack that is stronger if the TRAINER is disliked.","An attack that is stronger if the TRAINER is disliked.","An attack that is stronger if the TRAINER is disliked.","An attack that is stronger if the TRAINER is disliked.","An attack that is stronger if the TRAINER is disliked.","An attack that is stronger if the TRAINER is disliked."
"A mystical force prevents all status problems.","A mystical force prevents all status problems.","A mystical force prevents all status problems.","A mystical force prevents all status problems.","A mystical force prevents all status problems.","A mystical force prevents all status problems.","A mystical force prevents all status problems."
"Adds the user and foe’s HP, then shares them equally.","Adds the user and foe’s HP, then shares them equally.","Adds the user and foe’s HP, then shares them equally.","Adds the user and foe’s HP, then shares them equally.","Adds the user and foe’s HP, then shares them equally.","Adds the user and foe’s HP, then shares them equally.","Adds the user and foe’s HP, then shares them equally."
"A mystical fire attack that may inflict a burn.","A mystical fire attack that may inflict a burn.","A mystical fire attack that may inflict a burn.","A mystical fire attack that may inflict a burn.","A mystical fire attack that may inflict a burn.","A mystical fire attack that may inflict a burn.","A mystical fire attack that may inflict a burn."
"A ground-shaking attack of random intensity.","A ground-shaking attack of random intensity.","A ground-shaking attack of random intensity.","A ground-shaking attack of random intensity.","A ground-shaking attack of random intensity.","A ground-shaking attack of random intensity.","A ground-shaking attack of random intensity."
"Powerful and sure to cause confusion, but inaccurate.","Powerful and sure to cause confusion, but inaccurate.","Powerful and sure to cause confusion, but inaccurate.","Powerful and sure to cause confusion, but inaccurate.","Powerful and sure to cause confusion, but inaccurate.","Powerful and sure to cause confusion, but inaccurate.","Powerful and sure to cause confusion, but inaccurate."
"A brutal ramming attack using out-thrust horns.","A brutal ramming attack using out-thrust horns.","A brutal ramming attack using out-thrust horns.","A brutal ramming attack using out-thrust horns.","A brutal ramming attack using out-thrust horns.","A brutal ramming attack using out-thrust horns.","A brutal ramming attack using out-thrust horns."
"Strikes the foe with an incredible blast of breath.","Strikes the foe with an incredible blast of breath.","Strikes the foe with an incredible blast of breath.","Strikes the foe with an incredible blast of breath.","Strikes the foe with an incredible blast of breath.","Strikes the foe with an incredible blast of breath.","Strikes the foe with an incredible blast of breath."
"Switches out the user while keeping effects in play.","Switches out the user while keeping effects in play.","Switches out the user while keeping effects in play.","Switches out the user while keeping effects in play.","Switches out the user while keeping effects in play.","Switches out the user while keeping effects in play.","Switches out the user while keeping effects in play."
"Makes the foe repeat its last move over 2 to 6 turns.","Makes the foe repeat its last move over 2 to 6 turns.","Makes the foe repeat its last move over 2 to 6 turns.","Makes the foe repeat its last move over 2 to 6 turns.","Makes the foe repeat its last move over 2 to 6 turns.","Makes the foe repeat its last move over 2 to 6 turns.","Makes the foe repeat its last move over 2 to 6 turns."
"Inflicts bad damage if used on a foe switching out.","Inflicts bad damage if used on a foe switching out.","Inflicts bad damage if used on a foe switching out.","Inflicts bad damage if used on a foe switching out.","Inflicts bad damage if used on a foe switching out.","Inflicts bad damage if used on a foe switching out.","Inflicts bad damage if used on a foe switching out."
"Spins the body at high speed to strike the foe.","Spins the body at high speed to strike the foe.","Spins the body at high speed to strike the foe.","Spins the body at high speed to strike the foe.","Spins the body at high speed to strike the foe.","Spins the body at high speed to strike the foe.","Spins the body at high speed to strike the foe."
"Allures the foe to reduce evasiveness.","Allures the foe to reduce evasiveness.","Allures the foe to reduce evasiveness.","Allures the foe to reduce evasiveness.","Allures the foe to reduce evasiveness.","Allures the foe to reduce evasiveness.","Allures the foe to reduce evasiveness."
"Attacks with a rock-hard tail. May lower DEFENSE.","Attacks with a rock-hard tail. May lower DEFENSE.","Attacks with a rock-hard tail. May lower DEFENSE.","Attacks with a rock-hard tail. May lower DEFENSE.","Attacks with a rock-hard tail. May lower DEFENSE.","Attacks with a rock-hard tail. May lower DEFENSE.","Attacks with a rock-hard tail. May lower DEFENSE."
"A claw attack that may raise the user’s ATTACK.","A claw attack that may raise the user’s ATTACK.","A claw attack that may raise the user’s ATTACK.","A claw attack that may raise the user’s ATTACK.","A claw attack that may raise the user’s ATTACK.","A claw attack that may raise the user’s ATTACK.","A claw attack that may raise the user’s ATTACK."
"Makes the user’s move last, but it never misses.","Makes the user’s move last, but it never misses.","Makes the user’s move last, but it never misses.","Makes the user’s move last, but it never misses.","Makes the user’s move last, but it never misses.","Makes the user’s move last, but it never misses.","Makes the user’s move last, but it never misses."
"Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather."
"Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather."
"Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather.","Restores HP. The amount varies with the weather."
"The effectiveness varies with the user.","The effectiveness varies with the user.","The effectiveness varies with the user.","The effectiveness varies with the user.","The effectiveness varies with the user.","The effectiveness varies with the user.","The effectiveness varies with the user."
"A double-chopping attack. High critical-hit ratio.","A double-chopping attack. High critical-hit ratio.","A double-chopping attack. High critical-hit ratio.","A double-chopping attack. High critical-hit ratio.","A double-chopping attack. High critical-hit ratio.","A double-chopping attack. High critical-hit ratio.","A double-chopping attack. High critical-hit ratio."
"Whips up a vicious twister to tear at the foe.","Whips up a vicious twister to tear at the foe.","Whips up a vicious twister to tear at the foe.","Whips up a vicious twister to tear at the foe.","Whips up a vicious twister to tear at the foe.","Whips up a vicious twister to tear at the foe.","Whips up a vicious twister to tear at the foe."
"Boosts the power of WATER- type moves for 5 turns.","Boosts the power of WATER- type moves for 5 turns.","Boosts the power of WATER- type moves for 5 turns.","Boosts the power of WATER- type moves for 5 turns.","Boosts the power of WATER- type moves for 5 turns.","Boosts the power of WATER- type moves for 5 turns.","Boosts the power of WATER- type moves for 5 turns."
"Boosts the power of FIRE- type moves for 5 turns.","Boosts the power of FIRE- type moves for 5 turns.","Boosts the power of FIRE- type moves for 5 turns.","Boosts the power of FIRE- type moves for 5 turns.","Boosts the power of FIRE- type moves for 5 turns.","Boosts the power of FIRE- type moves for 5 turns.","Boosts the power of FIRE- type moves for 5 turns."
"Crunches with sharp fangs. May lower SP. DEF.","Crunches with sharp fangs. May lower SP. DEF.","Crunches with sharp fangs. May lower SP. DEF.","Crunches with sharp fangs. May lower SP. DEF.","Crunches with sharp fangs. May lower SP. DEF.","Crunches with sharp fangs. May lower SP. DEF.","Crunches with sharp fangs. May lower SP. DEF."
"Counters the foe’s special attack at double the power.","Counters the foe’s special attack at double the power.","Counters the foe’s special attack at double the power.","Counters the foe’s special attack at double the power.","Counters the foe’s special attack at double the power.","Counters the foe’s special attack at double the power.","Counters the foe’s special attack at double the power."
"Copies the foe’s effect(s) and gives to the user.","Copies the foe’s effect(s) and gives to the user.","Copies the foe’s effect(s) and gives to the user.","Copies the foe’s effect(s) and gives to the user.","Copies the foe’s effect(s) and gives to the user.","Copies the foe’s effect(s) and gives to the user.","Copies the foe’s effect(s) and gives to the user."
"An extremely fast and powerful attack.","An extremely fast and powerful attack.","An extremely fast and powerful attack.","An extremely fast and powerful attack.","An extremely fast and powerful attack.","An extremely fast and powerful attack.","An extremely fast and powerful attack."
"An attack that may raise all stats.","An attack that may raise all stats.","An attack that may raise all stats.","An attack that may raise all stats.","An attack that may raise all stats.","An attack that may raise all stats.","An attack that may raise all stats."
"Hurls a black blob that may lower the foe’s SP. DEF.","Hurls a black blob that may lower the foe’s SP. DEF.","Hurls a black blob that may lower the foe’s SP. DEF.","Hurls a black blob that may lower the foe’s SP. DEF.","Hurls a black blob that may lower the foe’s SP. DEF.","Hurls a black blob that may lower the foe’s SP. DEF.","Hurls a black blob that may lower the foe’s SP. DEF."
"Heightens inner power to strike 2 turns later.","Heightens inner power to strike 2 turns later.","Heightens inner power to strike 2 turns later.","Heightens inner power to strike 2 turns later.","Heightens inner power to strike 2 turns later.","Heightens inner power to strike 2 turns later.","Heightens inner power to strike 2 turns later."
"A rock-crushing attack that may lower DEFENSE.","A rock-crushing attack that may lower DEFENSE.","A rock-crushing attack that may lower DEFENSE.","A rock-crushing attack that may lower DEFENSE.","A rock-crushing attack that may lower DEFENSE.","A rock-crushing attack that may lower DEFENSE.","A rock-crushing attack that may lower DEFENSE."
"Traps and hurts the foe in a whirlpool for 2 to 5 turns.","Traps and hurts the foe in a whirlpool for 2 to 5 turns.","Traps and hurts the foe in a whirlpool for 2 to 5 turns.","Traps and hurts the foe in a whirlpool for 2 to 5 turns.","Traps and hurts the foe in a whirlpool for 2 to 5 turns.","Traps and hurts the foe in a whirlpool for 2 to 5 turns.","Traps and hurts the foe in a whirlpool for 2 to 5 turns."
"Summons party POKéMON to join in the attack.","Summons party POKéMON to join in the attack.","Summons party POKéMON to join in the attack.","Summons party POKéMON to join in the attack.","Summons party POKéMON to join in the attack.","Summons party POKéMON to join in the attack.","Summons party POKéMON to join in the attack."
"A 1st-turn, 1st-strike move that causes flinching.","A 1st-turn, 1st-strike move that causes flinching.","A 1st-turn, 1st-strike move that causes flinching.","A 1st-turn, 1st-strike move that causes flinching.","A 1st-turn, 1st-strike move that causes flinching.","A 1st-turn, 1st-strike move that causes flinching.","A 1st-turn, 1st-strike move that causes flinching."
"Causes an uproar for 2 to 5 turns and prevents sleep.","Causes an uproar for 2 to 5 turns and prevents sleep.","Causes an uproar for 2 to 5 turns and prevents sleep.","Causes an uproar for 2 to 5 turns and prevents sleep.","Causes an uproar for 2 to 5 turns and prevents sleep.","Causes an uproar for 2 to 5 turns and prevents sleep.","Causes an uproar for 2 to 5 turns and prevents sleep."
"Charges up power for up to 3 turns.","Charges up power for up to 3 turns.","Charges up power for up to 3 turns.","Charges up power for up to 3 turns.","Charges up power for up to 3 turns.","Charges up power for up to 3 turns.","Charges up power for up to 3 turns."
"Releases stockpiled power (the more the better).","Releases stockpiled power (the more the better).","Releases stockpiled power (the more the better).","Releases stockpiled power (the more the better).","Releases stockpiled power (the more the better).","Releases stockpiled power (the more the better).","Releases stockpiled power (the more the better)."
"Absorbs stockpiled power and restores HP.","Absorbs stockpiled power and restores HP.","Absorbs stockpiled power and restores HP.","Absorbs stockpiled power and restores HP.","Absorbs stockpiled power and restores HP.","Absorbs stockpiled power and restores HP.","Absorbs stockpiled power and restores HP."
"Exhales a hot breath on the foe. May inflict a burn.","Exhales a hot breath on the foe. May inflict a burn.","Exhales a hot breath on the foe. May inflict a burn.","Exhales a hot breath on the foe. May inflict a burn.","Exhales a hot breath on the foe. May inflict a burn.","Exhales a hot breath on the foe. May inflict a burn.","Exhales a hot breath on the foe. May inflict a burn."
"Summons a hailstorm that strikes every turn.","Summons a hailstorm that strikes every turn.","Summons a hailstorm that strikes every turn.","Summons a hailstorm that strikes every turn.","Summons a hailstorm that strikes every turn.","Summons a hailstorm that strikes every turn.","Summons a hailstorm that strikes every turn."
"Torments the foe and stops successive use of a move.","Torments the foe and stops successive use of a move.","Torments the foe and stops successive use of a move.","Torments the foe and stops successive use of a move.","Torments the foe and stops successive use of a move.","Torments the foe and stops successive use of a move.","Torments the foe and stops successive use of a move."
"Confuses the foe, but raises its SP. ATK.","Confuses the foe, but raises its SP. ATK.","Confuses the foe, but raises its SP. ATK.","Confuses the foe, but raises its SP. ATK.","Confuses the foe, but raises its SP. ATK.","Confuses the foe, but raises its SP. ATK.","Confuses the foe, but raises its SP. ATK."
"Inflicts a burn on the foe with intense fire.","Inflicts a burn on the foe with intense fire.","Inflicts a burn on the foe with intense fire.","Inflicts a burn on the foe with intense fire.","Inflicts a burn on the foe with intense fire.","Inflicts a burn on the foe with intense fire.","Inflicts a burn on the foe with intense fire."
"The user faints and lowers the foe’s abilities.","The user faints and lowers the foe’s abilities.","The user faints and lowers the foe’s abilities.","The user faints and lowers the foe’s abilities.","The user faints and lowers the foe’s abilities.","The user faints and lowers the foe’s abilities.","The user faints and lowers the foe’s abilities."
"Boosts ATTACK when burned, paralyzed, or poisoned.","Boosts ATTACK when burned, paralyzed, or poisoned.","Boosts ATTACK when burned, paralyzed, or poisoned.","Boosts ATTACK when burned, paralyzed, or poisoned.","Boosts ATTACK when burned, paralyzed, or poisoned.","Boosts ATTACK when burned, paralyzed, or poisoned.","Boosts ATTACK when burned, paralyzed, or poisoned."
"A powerful loyalty attack. The user flinches if hit.","A powerful loyalty attack. The user flinches if hit.","A powerful loyalty attack. The user flinches if hit.","A powerful loyalty attack. The user flinches if hit.","A powerful loyalty attack. The user flinches if hit.","A powerful loyalty attack. The user flinches if hit.","A powerful loyalty attack. The user flinches if hit."
"Powerful against paralyzed foes, but also heals them.","Powerful against paralyzed foes, but also heals them.","Powerful against paralyzed foes, but also heals them.","Powerful against paralyzed foes, but also heals them.","Powerful against paralyzed foes, but also heals them.","Powerful against paralyzed foes, but also heals them.","Powerful against paralyzed foes, but also heals them."
"Draws attention to make foes attack only the user.","Draws attention to make foes attack only the user.","Draws attention to make foes attack only the user.","Draws attention to make foes attack only the user.","Draws attention to make foes attack only the user.","Draws attention to make foes attack only the user.","Draws attention to make foes attack only the user."
"The type of attack varies depending on the location.","The type of attack varies depending on the location.","The type of attack varies depending on the location.","The type of attack varies depending on the location.","The type of attack varies depending on the location.","The type of attack varies depending on the location.","The type of attack varies depending on the location."
"Charges power to boost the electric move used next.","Charges power to boost the electric move used next.","Charges power to boost the electric move used next.","Charges power to boost the electric move used next.","Charges power to boost the electric move used next.","Charges power to boost the electric move used next.","Charges power to boost the electric move used next."
"Taunts the foe into only using attack moves.","Taunts the foe into only using attack moves.","Taunts the foe into only using attack moves.","Taunts the foe into only using attack moves.","Taunts the foe into only using attack moves.","Taunts the foe into only using attack moves.","Taunts the foe into only using attack moves."
"Boosts the power of the recipient’s moves.","Boosts the power of the recipient’s moves.","Boosts the power of the recipient’s moves.","Boosts the power of the recipient’s moves.","Boosts the power of the recipient’s moves.","Boosts the power of the recipient’s moves.","Boosts the power of the recipient’s moves."
"Tricks the foe into trading held items.","Tricks the foe into trading held items.","Tricks the foe into trading held items.","Tricks the foe into trading held items.","Tricks the foe into trading held items.","Tricks the foe into trading held items.","Tricks the foe into trading held items."
"Mimics the target and copies its special ability.","Mimics the target and copies its special ability.","Mimics the target and copies its special ability.","Mimics the target and copies its special ability.","Mimics the target and copies its special ability.","Mimics the target and copies its special ability.","Mimics the target and copies its special ability."
"A wish that restores HP. It takes time to work.","A wish that restores HP. It takes time to work.","A wish that restores HP. It takes time to work.","A wish that restores HP. It takes time to work.","A wish that restores HP. It takes time to work.","A wish that restores HP. It takes time to work.","A wish that restores HP. It takes time to work."
"Attacks randomly with one of the partner’s moves.","Attacks randomly with one of the partner’s moves.","Attacks randomly with one of the partner’s moves.","Attacks randomly with one of the partner’s moves.","Attacks randomly with one of the partner’s moves.","Attacks randomly with one of the partner’s moves.","Attacks randomly with one of the partner’s moves."
"Lays roots that restore HP. The user can’t switch out.","Lays roots that restore HP. The user can’t switch out.","Lays roots that restore HP. The user can’t switch out.","Lays roots that restore HP. The user can’t switch out.","Lays roots that restore HP. The user can’t switch out.","Lays roots that restore HP. The user can’t switch out.","Lays roots that restore HP. The user can’t switch out."
"Boosts strength sharply, but lowers abilities.","Boosts strength sharply, but lowers abilities.","Boosts strength sharply, but lowers abilities.","Boosts strength sharply, but lowers abilities.","Boosts strength sharply, but lowers abilities.","Boosts strength sharply, but lowers abilities.","Boosts strength sharply, but lowers abilities."
"Reflects special effects back to the attacker.","Reflects special effects back to the attacker.","Reflects special effects back to the attacker.","Reflects special effects back to the attacker.","Reflects special effects back to the attacker.","Reflects special effects back to the attacker.","Reflects special effects back to the attacker."
"Recycles a used item for one more use.","Recycles a used item for one more use.","Recycles a used item for one more use.","Recycles a used item for one more use.","Recycles a used item for one more use.","Recycles a used item for one more use.","Recycles a used item for one more use."
"An attack that gains power if injured by the foe.","An attack that gains power if injured by the foe.","An attack that gains power if injured by the foe.","An attack that gains power if injured by the foe.","An attack that gains power if injured by the foe.","An attack that gains power if injured by the foe.","An attack that gains power if injured by the foe."
"Destroys barriers such as REFLECT and causes damage.","Destroys barriers such as REFLECT and causes damage.","Destroys barriers such as REFLECT and causes damage.","Destroys barriers such as REFLECT and causes damage.","Destroys barriers such as REFLECT and causes damage.","Destroys barriers such as REFLECT and causes damage.","Destroys barriers such as REFLECT and causes damage."
"Lulls the foe into yawning, then sleeping next turn.","Lulls the foe into yawning, then sleeping next turn.","Lulls the foe into yawning, then sleeping next turn.","Lulls the foe into yawning, then sleeping next turn.","Lulls the foe into yawning, then sleeping next turn.","Lulls the foe into yawning, then sleeping next turn.","Lulls the foe into yawning, then sleeping next turn."
"Knocks down the foe’s held item to prevent its use.","Knocks down the foe’s held item to prevent its use.","Knocks down the foe’s held item to prevent its use.","Knocks down the foe’s held item to prevent its use.","Knocks down the foe’s held item to prevent its use.","Knocks down the foe’s held item to prevent its use.","Knocks down the foe’s held item to prevent its use."
"Gains power if the user’s HP is lower than the foe’s HP.","Gains power if the user’s HP is lower than the foe’s HP.","Gains power if the user’s HP is lower than the foe’s HP.","Gains power if the user’s HP is lower than the foe’s HP.","Gains power if the user’s HP is lower than the foe’s HP.","Gains power if the user’s HP is lower than the foe’s HP.","Gains power if the user’s HP is lower than the foe’s HP."
"The higher the user’s HP, the more damage caused.","The higher the user’s HP, the more damage caused.","The higher the user’s HP, the more damage caused.","The higher the user’s HP, the more damage caused.","The higher the user’s HP, the more damage caused.","The higher the user’s HP, the more damage caused.","The higher the user’s HP, the more damage caused."
"The user swaps special abilities with the target.","The user swaps special abilities with the target.","The user swaps special abilities with the target.","The user swaps special abilities with the target.","The user swaps special abilities with the target.","The user swaps special abilities with the target.","The user swaps special abilities with the target."
"Prevents foes from using moves known by the user.","Prevents foes from using moves known by the user.","Prevents foes from using moves known by the user.","Prevents foes from using moves known by the user.","Prevents foes from using moves known by the user.","Prevents foes from using moves known by the user.","Prevents foes from using moves known by the user."
"Heals poisoning, paralysis, or a burn.","Heals poisoning, paralysis, or a burn.","Heals poisoning, paralysis, or a burn.","Heals poisoning, paralysis, or a burn.","Heals poisoning, paralysis, or a burn.","Heals poisoning, paralysis, or a burn.","Heals poisoning, paralysis, or a burn."
"If the user faints, deletes the PP of the final move.","If the user faints, deletes the PP of the final move.","If the user faints, deletes the PP of the final move.","If the user faints, deletes the PP of the final move.","If the user faints, deletes the PP of the final move.","If the user faints, deletes the PP of the final move.","If the user faints, deletes the PP of the final move."
"Steals the effects of the move the foe uses next.","Steals the effects of the move the foe uses next.","Steals the effects of the move the foe uses next.","Steals the effects of the move the foe uses next.","Steals the effects of the move the foe uses next.","Steals the effects of the move the foe uses next.","Steals the effects of the move the foe uses next."
"An attack with effects that vary by location.","An attack with effects that vary by location.","An attack with effects that vary by location.","An attack with effects that vary by location.","An attack with effects that vary by location.","An attack with effects that vary by location.","An attack with effects that vary by location."
"Dives underwater the first turn and strikes next turn.","Dives underwater the first turn and strikes next turn.","Dives underwater the first turn and strikes next turn.","Dives underwater the first turn and strikes next turn.","Dives underwater the first turn and strikes next turn.","Dives underwater the first turn and strikes next turn.","Dives underwater the first turn and strikes next turn."
"Straight-arm punches that strike the foe 2 to 5 times.","Straight-arm punches that strike the foe 2 to 5 times.","Straight-arm punches that strike the foe 2 to 5 times.","Straight-arm punches that strike the foe 2 to 5 times.","Straight-arm punches that strike the foe 2 to 5 times.","Straight-arm punches that strike the foe 2 to 5 times.","Straight-arm punches that strike the foe 2 to 5 times."
"Alters the POKéMON’s type depending on the location.","Alters the POKéMON’s type depending on the location.","Alters the POKéMON’s type depending on the location.","Alters the POKéMON’s type depending on the location.","Alters the POKéMON’s type depending on the location.","Alters the POKéMON’s type depending on the location.","Alters the POKéMON’s type depending on the location."
"Flashes a light that sharply raises SP. ATK.","Flashes a light that sharply raises SP. ATK.","Flashes a light that sharply raises SP. ATK.","Flashes a light that sharply raises SP. ATK.","Flashes a light that sharply raises SP. ATK.","Flashes a light that sharply raises SP. ATK.","Flashes a light that sharply raises SP. ATK."
"Attacks with a burst of light. May lower SP. DEF.","Attacks with a burst of light. May lower SP. DEF.","Attacks with a burst of light. May lower SP. DEF.","Attacks with a burst of light. May lower SP. DEF.","Attacks with a burst of light. May lower SP. DEF.","Attacks with a burst of light. May lower SP. DEF.","Attacks with a burst of light. May lower SP. DEF."
"Attacks with a flurry of down. May lower SP. ATK.","Attacks with a flurry of down. May lower SP. ATK.","Attacks with a flurry of down. May lower SP. ATK.","Attacks with a flurry of down. May lower SP. ATK.","Attacks with a flurry of down. May lower SP. ATK.","Attacks with a flurry of down. May lower SP. ATK.","Attacks with a flurry of down. May lower SP. ATK."
"Envelops the foe with down to sharply reduce ATTACK.","Envelops the foe with down to sharply reduce ATTACK.","Envelops the foe with down to sharply reduce ATTACK.","Envelops the foe with down to sharply reduce ATTACK.","Envelops the foe with down to sharply reduce ATTACK.","Envelops the foe with down to sharply reduce ATTACK.","Envelops the foe with down to sharply reduce ATTACK."
"Confuses all POKéMON on the scene.","Confuses all POKéMON on the scene.","Confuses all POKéMON on the scene.","Confuses all POKéMON on the scene.","Confuses all POKéMON on the scene.","Confuses all POKéMON on the scene.","Confuses all POKéMON on the scene."
"A kick with a high critical- hit ratio. May cause a burn.","A kick with a high critical- hit ratio. May cause a burn.","A kick with a high critical- hit ratio. May cause a burn.","A kick with a high critical- hit ratio. May cause a burn.","A kick with a high critical- hit ratio. May cause a burn.","A kick with a high critical- hit ratio. May cause a burn.","A kick with a high critical- hit ratio. May cause a burn."
"Covers the user in mud to raise electrical resistance.","Covers the user in mud to raise electrical resistance.","Covers the user in mud to raise electrical resistance.","Covers the user in mud to raise electrical resistance.","Covers the user in mud to raise electrical resistance.","Covers the user in mud to raise electrical resistance.","Covers the user in mud to raise electrical resistance."
"A 5-turn attack that gains power on successive hits.","A 5-turn attack that gains power on successive hits.","A 5-turn attack that gains power on successive hits.","A 5-turn attack that gains power on successive hits.","A 5-turn attack that gains power on successive hits.","A 5-turn attack that gains power on successive hits.","A 5-turn attack that gains power on successive hits."
"Attacks with thorny arms. May cause flinching.","Attacks with thorny arms. May cause flinching.","Attacks with thorny arms. May cause flinching.","Attacks with thorny arms. May cause flinching.","Attacks with thorny arms. May cause flinching.","Attacks with thorny arms. May cause flinching.","Attacks with thorny arms. May cause flinching."
"Slacks off and restores half the maximum HP.","Slacks off and restores half the maximum HP.","Slacks off and restores half the maximum HP.","Slacks off and restores half the maximum HP.","Slacks off and restores half the maximum HP.","Slacks off and restores half the maximum HP.","Slacks off and restores half the maximum HP."
"A loud attack that uses sound waves to injure.","A loud attack that uses sound waves to injure.","A loud attack that uses sound waves to injure.","A loud attack that uses sound waves to injure.","A loud attack that uses sound waves to injure.","A loud attack that uses sound waves to injure.","A loud attack that uses sound waves to injure."
"A sharp-fanged attack. May badly poison the foe.","A sharp-fanged attack. May badly poison the foe.","A sharp-fanged attack. May badly poison the foe.","A sharp-fanged attack. May badly poison the foe.","A sharp-fanged attack. May badly poison the foe.","A sharp-fanged attack. May badly poison the foe.","A sharp-fanged attack. May badly poison the foe."
