en,fr,it,de,es,ko,kana
An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Electric-type moves.,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Électrik.,Strumento da dare a un Pokémon. Lastra di pietra che potenzia le mosse di tipo Elettro.,Ein Item zum Tragen. Diese Steintafel verstärkt Attacken vom Typ Elektro.,Tabla de piedra que potencia los movimientos de tipo Eléctrico. Debe llevarla un Pokémon.,전기타입의 석판. 지니게 하면 전기타입 기술의 위력이 강해진다.,でんきの　タイプの　せきばん。 もたせると　でんきタイプの わざの　いりょくが　つよまる。
An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Grass-type moves.,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Plante.,Strumento da dare a un Pokémon. Lastra di pietra che potenzia le mosse di tipo Erba.,Ein Item zum Tragen. Diese Steintafel verstärkt Attacken vom Typ Pflanze.,Tabla de piedra que potencia los movimientos de tipo Planta. Debe llevarla un Pokémon.,풀타입의 석판. 지니게 하면 풀타입 기술의 위력이 강해진다.,くさの　タイプの　せきばん。 もたせると　くさタイプの わざの　いりょくが　つよまる。
An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Ice-type moves.,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Glace.,Strumento da dare a un Pokémon. Lastra di pietra che potenzia le mosse di tipo Ghiaccio.,Ein Item zum Tragen. Diese Steintafel verstärkt Attacken vom Typ Eis.,Tabla de piedra que potencia los movimientos de tipo Hielo. Debe llevarla un Pokémon.,얼음타입의 석판. 지니게 하면 얼음타입 기술의 위력이 강해진다.,こおりの　タイプの　せきばん。 もたせると　こおりタイプの わざの　いりょくが　つよまる。
An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Fighting-type moves.,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Combat.,Strumento da dare a un Pokémon. Lastra di pietra che potenzia le mosse di tipo Lotta.,Ein Item zum Tragen. Diese Steintafel verstärkt Attacken vom Typ Kampf.,Tabla de piedra que potencia los movimientos de tipo Lucha. Debe llevarla un Pokémon.,격투타입의 석판. 지니게 하면 격투타입 기술의 위력이 강해진다.,かくとうの　タイプの　せきばん。 もたせると　かくとうタイプの わざの　いりょくが　つよまる。
An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Poison-type moves.,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Poison.,Strumento da dare a un Pokémon. Lastra di pietra che potenzia le mosse di tipo Veleno.,Ein Item zum Tragen. Diese Steintafel verstärkt Attacken vom Typ Gift.,Tabla de piedra que potencia los movimientos de tipo Veneno. Debe llevarla un Pokémon.,독타입의 석판. 지니게 하면 독타입 기술의 위력이 강해진다.,どくの　タイプの　せきばん。 もたせると　どくタイプの わざの　いりょくが　つよまる。
An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Ground-type moves.,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Sol.,Strumento da dare a un Pokémon. Lastra di pietra che potenzia le mosse di tipo Terra.,Ein Item zum Tragen. Diese Steintafel verstärkt Attacken vom Typ Boden.,Tabla de piedra que potencia los movimientos de tipo Tierra. Debe llevarla un Pokémon.,땅타입의 석판. 지니게 하면 땅타입 기술의 위력이 강해진다.,じめんの　タイプの　せきばん。 もたせると　じめんタイプの わざの　いりょくが　つよまる。
An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Flying-type moves.,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Vol.,Strumento da dare a un Pokémon. Lastra di pietra che potenzia le mosse di tipo Volante.,Ein Item zum Tragen. Diese Steintafel verstärkt Attacken vom Typ Flug.,Tabla de piedra que potencia los movimientos de tipo Volador. Debe llevarla un Pokémon.,비행타입의 석판. 지니게 하면 비행타입 기술의 위력이 강해진다.,ひこうの　タイプの　せきばん。 もたせると　ひこうタイプの わざの　いりょくが　つよまる。
An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Psychic-type moves.,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Psy.,Strumento da dare a un Pokémon. Lastra di pietra che potenzia le mosse di tipo Psico.,Ein Item zum Tragen. Diese Steintafel verstärkt Attacken vom Typ Psycho.,Tabla de piedra que potencia los movimientos de tipo Psíquico. Debe llevarla un Pokémon.,에스퍼타입의 석판. 지니게 하면 에스퍼타입 기술의 위력이 강해진다.,エスパーの　タイプの　せきばん。 もたせると　エスパータイプの わざの　いりょくが　つよまる。
An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Bug-type moves.,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Insecte.,Strumento da dare a un Pokémon. Lastra di pietra che potenzia le mosse di tipo Coleottero.,Ein Item zum Tragen. Diese Steintafel verstärkt Attacken vom Typ Käfer.,Tabla de piedra que potencia los movimientos de tipo Bicho. Debe llevarla un Pokémon.,벌레타입의 석판. 지니게 하면 벌레타입 기술의 위력이 강해진다.,むしの　タイプの　せきばん。 もたせると　むしタイプの わざの　いりょくが　つよまる。
An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Rock-type moves.,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Roche.,Strumento da dare a un Pokémon. Lastra di pietra che potenzia le mosse di tipo Roccia.,Ein Item zum Tragen. Diese Steintafel verstärkt Attacken vom Typ Gestein.,Tabla de piedra que potencia los movimientos de tipo Roca. Debe llevarla un Pokémon.,바위타입의 석판. 지니게 하면 바위타입 기술의 위력이 강해진다.,いわの　タイプの　せきばん。 もたせると　いわタイプの わざの　いりょくが　つよまる。
An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Ghost-type moves.,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Spectre.,Strumento da dare a un Pokémon. Lastra di pietra che potenzia le mosse di tipo Spettro.,Ein Item zum Tragen. Diese Steintafel verstärkt Attacken vom Typ Geist.,Tabla de piedra que potencia los movimientos de tipo Fantasma. Debe llevarla un Pokémon.,고스트타입의 석판. 지니게 하면 고스트타입 기술의 위력이 강해진다.,ゴーストの　タイプの　せきばん。 もたせると　ゴーストタイプの わざの　いりょくが　つよまる。
An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Dragon-type moves.,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Dragon.,Strumento da dare a un Pokémon. Lastra di pietra che potenzia le mosse di tipo Drago.,Ein Item zum Tragen. Diese Steintafel verstärkt Attacken vom Typ Drache.,Tabla de piedra que potencia los movimientos de tipo Dragón. Debe llevarla un Pokémon.,드래곤타입의 석판. 지니게 하면 드래곤타입 기술의 위력이 강해진다.,ドラゴンの　タイプの　せきばん。 もたせると　ドラゴンタイプの わざの　いりょくが　つよまる。
An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Dark-type moves.,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Ténèbres.,Strumento da dare a un Pokémon. Lastra di pietra che potenzia le mosse di tipo Buio.,Ein Item zum Tragen. Diese Steintafel verstärkt Attacken vom Typ Unlicht.,Tabla de piedra que potencia los movimientos de tipo Siniestro. Debe llevarla un Pokémon.,악타입의 석판. 지니게 하면 악타입 기술의 위력이 강해진다.,あくの　タイプの　せきばん。 もたせると　あくタイプの わざの　いりょくが　つよまる。
An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Steel-type moves.,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Acier.,Strumento da dare a un Pokémon. Lastra di pietra che potenzia le mosse di tipo Acciaio.,Ein Item zum Tragen. Diese Steintafel verstärkt Attacken vom Typ Stahl.,Tabla de piedra que potencia los movimientos de tipo Acero. Debe llevarla un Pokémon.,강철타입의 석판. 지니게 하면 강철타입 기술의 위력이 강해진다.,はがねの　タイプの　せきばん。 もたせると　はがねタイプの わざの　いりょくが　つよまる。
An item to be held by a Pokémon. This exotic-smelling incense boosts the power of Psychic-type moves.,Objet à tenir. Un encens au parfum exotique augmentant la puissance des capacités de type Psy.,Strumento da dare a un Pokémon. Incenso dal profumo esotico che potenzia le mosse di tipo Psico.,Ein Item zum Tragen. Dieses exotische Duftkraut verstärkt Attacken vom Typ Psycho.,Incienso de exótico aroma que fortalece los movimientos de tipo Psíquico. Debe llevarlo un Pokémon.,이상한 향기의 향로. 지니게 하면 에스퍼타입 기술의 위력이 올라간다.,ふしぎな　かおりの　おこう。 もたせると　エスパータイプの わざの　いりょくが　あがる。
An item to be held by a Pokémon. This exotic-smelling incense boosts the power of Rock-type moves.,Objet à tenir. Un encens au parfum exotique augmentant la puissance des capacités de type Roche.,Strumento da dare a un Pokémon. Incenso dal profumo esotico che potenzia le mosse di tipo Roccia.,Ein Item zum Tragen. Dieses exotische Duftkraut verstärkt Attacken vom Typ Gestein.,Incienso de exótico aroma que fortalece los movimientos de tipo Roca. Debe llevarlo un Pokémon.,이상한 향기의 향로. 지니게 하면 바위타입 기술의 위력이 올라간다.,ふしぎな　かおりの　おこう。 もたせると　いわタイプの わざの　いりょくが　あがる。
An item to be held by a Pokémon. This exotic-smelling incense makes the holder bloated and slow moving.,Objet à tenir. Un encens au parfum exotique qui fait enfler son porteur et le fait se déplacer lentement.,Strumento da dare a un Pokémon. Incenso dal profumo esotico che rende gonfi e lenti.,Ein Item zum Tragen. Dieses exotische Duftkraut macht den Träger benommen und langsam.,Incienso de exótico aroma que hace que el Pokémon que lo lleve esté aturdido y se mueva más despacio.,이상한 향기의 향로. 지니게 한 포켓몬은 여느 때보다 행동이 느려진다.,ふしぎな　かおりの　おこう。 もたせた　ポケモンは　いつもより こうどうが　おそくなる。
An item to be held by a Pokémon. This incense has a curious aroma that boosts the power of Water-type moves.,Objet à tenir. Un encens au parfum curieux augmentant la puissance des capacités de type Eau.,Strumento da dare a un Pokémon. Incenso dal profumo esotico che potenzia le mosse di tipo Acqua.,Ein Item zum Tragen. Dieses exotische Duftkraut verstärkt Attacken vom Typ Wasser.,Tiene un curioso aroma que potencia los movimientos de tipo Agua. Debe llevarlo un Pokémon.,이상한 향기의 향로. 지니게 하면 물타입 기술의 위력이 올라간다.,ふしぎな　かおりの　おこう。 もたせると　みずタイプの わざの　いりょくが　あがる。
An item to be held by a Pokémon. This exotic-smelling incense boosts the power of Grass-type moves.,Objet à tenir. Un encens au parfum exotique augmentant la puissance des capacités de type Plante.,Strumento da dare a un Pokémon. Incenso dal profumo esotico che potenzia le mosse di tipo Erba.,Ein Item zum Tragen. Dieses exotische Duftkraut verstärkt Attacken vom Typ Pflanze.,Incienso de exótico aroma que fortalece los movimientos de tipo Planta. Debe llevarlo un Pokémon.,이상한 향기의 향로. 지니게 하면 풀타입 기술의 위력이 올라간다.,ふしぎな　かおりの　おこう。 もたせると　くさタイプの わざの　いりょくが　あがる。
An item to be held by a Pokémon. It doubles any prize money received if the holding Pokémon joins a battle.,Objet à tenir. Double l’argent gagné si le porteur se joint au combat.,"Strumento da dare a un Pokémon. Se chi ce l’ha partecipa alla lotta, i guadagni raddoppiano.","Ein Item zum Tragen. Dieses exotische Duftkraut verdoppelt das Preisgeld, wenn der Träger am Kampf teilnimmt.","Si el Pokémon que lo lleva lucha en un combate, duplica las ganancias.",지니게 한 포켓몬이 한 번이라도 배틀에 나가면 돈을 2배로 받을 수 있다.,もたせた　ポケモンが　いちどでも せんとうに　かおを　だすと おかねが　２ばい　もらえる。
An item to be held by a Pokémon. It helps keep wild Pokémon away if the holder is the head of the party.,Objet à tenir. Aide à repousser les Pokémon sauvages si le porteur est le premier Pokémon de l’équipe.,"Strumento da dare a un Pokémon. Se chi ce l’ha è il primo della squadra, aiuta ad allontanare i Pokémon selvatici.","Ein Item zum Tragen. Reduziert Begegnungen mit wilden Pokémon, wenn der Träger an der Spitze deines Teams steht.","Si lo lleva el primer Pokémon del equipo, se reduce la probabilidad de que se acerquen Pokémon salvajes.",맨 앞의 포켓몬에게 지니게 하면 야생 포켓몬이 나타날 확률이 낮아진다.,いちばん　まえの　ポケモンに もたせると　やせいポケモンが でて　きにくくなる。
A protective item of some sort. It is extremely stiff and heavy. It’s loved by a certain Pokémon.,"Un objet protecteur très dur et très lourd, apprécié d’un certain Pokémon.","Strumento protettivo, molto duro e pesante, prediletto da un Pokémon in particolare.",Ein schützendes Item. Steif und schwer. Das Lieblingsstück eines bestimmten Pokémon.,Dispositivo de protección muy pesado. Cierto Pokémon lo adora.,무언가의 프로텍터. 매우 단단하고 무겁다. 어떤 포켓몬이 좋아하는 물건이다.,なにかの　プロテクター。 とても　かたくて　おもい。 ある　ポケモンが　このんでいる。
A box packed with a tremendous amount of electric energy. It’s loved by a certain Pokémon.,Une boîte remplie d’une énorme quantité d’énergie électrique. Appréciée d’un certain Pokémon.,Scatola strapiena di energia elettrica. Piace a un Pokémon in particolare.,Eine Schachtel mit elektrischer Energie. Das Lieblingsstück eines bestimmten Pokémon.,Este dispositivo contiene una gran cantidad de energía eléctrica. Cierto Pokémon lo adora.,엄청난 전기의 에너지가 비축되어 있는 상자. 어떤 포켓몬이 좋아하는 물건이다.,とてつもない　でんきの　エネルギーが たくわえられている　はこ。 ある　ポケモンが　このんでいる。
A box packed with a tremendous amount of magma energy. It’s loved by a certain Pokémon.,Une boîte remplie d’une énorme quantité d’énergie magmatique. Appréciée d’un certain Pokémon.,Scatola strapiena di energia lavica. Piace a un Pokémon in particolare.,Eine Schachtel mit Magma-Energie. Das Lieblingsstück eines bestimmten Pokémon.,Esta caja contiene una enorme cantidad de energía magmática. Cierto Pokémon la adora.,엄청난 마그마의 에너지가 비축되어 있는 상자. 어떤 포켓몬이 좋아하는 물건이다.,とてつもない　マグマの　エネルギーが たくわえられている　はこ。 ある　ポケモンが　このんでいる。
A transparent device overflowing with dubious data. Its producer is unknown.,Un appareil transparent rempli de données douteuses. Son fabricant n’est pas connu.,Dispositivo trasparente strapieno di dati di dubbia origine. Non se ne conosce il produttore.,Eine Scheibe mit seltsamen Daten. Ihr Ursprung ist unbekannt.,Dispositivo transparente que contiene datos misteriosos. Es de fabricante desconocido.,안에 괴상한 정보가 가득한 투명한 기계다. 제작자 불명.,なかに　あやしい　じょうほうが つまった　とうめいな　きかい。 せいさくしゃは　ふめい。
A cloth imbued with horrifyingly strong spiritual energy. It’s loved by a certain Pokémon.,Un tissu imprégné d’une énergie spirituelle horriblement puissante. Apprécié d’un certain Pokémon.,Panno intriso di un’energia spirituale terribilmente forte. Piace a un Pokémon in particolare.,Ein Stoffumhang mit geistiger Energie. Das Lieblingsstück eines bestimmten Pokémon.,Tela imbuida de una energía espiritual muy potente. Cierto Pokémon la adora.,무섭고 강한 영력이 담겨 있는 천. 어떤 포켓몬이 좋아하는 물건이다.,おそろしく　つよい　れいりょくが こめられている　ぬの。 ある　ポケモンが　このんでいる。
An item to be held by a Pokémon. This sharply hooked claw increases the holder’s critical-hit ratio.,Objet à tenir. Une griffe crochue et pointue augmentant le taux de critiques.,Strumento da dare a un Pokémon. Artiglio che aumenta la probabilità di sferrare brutti colpi.,Ein Item zum Tragen. Die scharfe Klaue erhöht die Volltrefferquote des Trägers.,Aumenta la probabilidad de que el Pokémon que la lleve consiga un golpe crítico.,날카롭고 뾰족한 손톱. 지니게 하면 기술이 급소에 맞기 쉬워진다.,するどく　とがった　ツメ。 もたせると　わざが　きゅうしょに あたりやすくなる。
"An item to be held by a Pokémon. When the holder successfully inflicts damage, the target may also flinch.",Objet à tenir. Peut apeurer l’ennemi quand le porteur lui inflige des dégâts.,Strumento da dare a un Pokémon. Chi ce l’ha può far tentennare il nemico colpito.,"Ein Item zum Tragen. Verursacht der Träger Schaden, schreckt das Ziel eventuell zurück.","Si lo lleva un Pokémon, puede amedrentar al objetivo al infligirle daño.",날카롭고 뾰족한 이빨. 지니게 하면 데미지를 줬을 때 풀죽게 하기도 한다.,するどく　とがった　キバ。 もたせると　ダメージを　あたえたとき ひるませることが　ある。
The user sharpens its claws to boost its Attack stat and accuracy.,Le lanceur s’aiguise les griffes. Augmente l’Attaque et la Précision.,The user sharpens its claws to boost its Attack stat and accuracy.,The user sharpens its claws to boost its Attack stat and accuracy.,The user sharpens its claws to boost its Attack stat and accuracy.,The user sharpens its claws to boost its Attack stat and accuracy.,The user sharpens its claws to boost its Attack stat and accuracy.
"The user slashes the target with huge, sharp claws.",Le lanceur lacère l’ennemi de ses grandes griffes aiguisées.,"The user slashes the target with huge, sharp claws.","The user slashes the target with huge, sharp claws.","The user slashes the target with huge, sharp claws.","The user slashes the target with huge, sharp claws.","The user slashes the target with huge, sharp claws."
The user materializes an odd psychic wave to attack the target. This attack does physical damage.,Le lanceur matérialise des ondes mystérieuses qu’il projette sur l’ennemi. Inflige des dégâts physiques.,The user materializes an odd psychic wave to attack the target. This attack does physical damage.,The user materializes an odd psychic wave to attack the target. This attack does physical damage.,The user materializes an odd psychic wave to attack the target. This attack does physical damage.,The user materializes an odd psychic wave to attack the target. This attack does physical damage.,The user materializes an odd psychic wave to attack the target. This attack does physical damage.
The user quietly focuses its mind and calms its spirit to raise its Sp. Atk and Sp. Def stats.,Le lanceur se concentre et fait le vide dans son esprit pour monter son Attaque Spéciale et sa Défense Spéciale.,The user quietly focuses its mind and calms its spirit to raise its Sp. Atk and Sp. Def stats.,The user quietly focuses its mind and calms its spirit to raise its Sp. Atk and Sp. Def stats.,The user quietly focuses its mind and calms its spirit to raise its Sp. Atk and Sp. Def stats.,The user quietly focuses its mind and calms its spirit to raise its Sp. Atk and Sp. Def stats.,The user quietly focuses its mind and calms its spirit to raise its Sp. Atk and Sp. Def stats.
"The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends.","Effraie le Pokémon ennemi et le remplace par un autre. Dans la nature, met fin au combat.","The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends.","The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends.","The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends.","The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends.","The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends."
A move that leaves the target badly poisoned. Its poison damage worsens every turn.,Empoisonne gravement l’ennemi. Les dégâts dus au poison augmentent à chaque tour.,A move that leaves the target badly poisoned. Its poison damage worsens every turn.,A move that leaves the target badly poisoned. Its poison damage worsens every turn.,A move that leaves the target badly poisoned. Its poison damage worsens every turn.,A move that leaves the target badly poisoned. Its poison damage worsens every turn.,A move that leaves the target badly poisoned. Its poison damage worsens every turn.
The user summons a hailstorm lasting five turns. It damages all Pokémon except the Ice type.,Invoque une tempête de grêle qui dure 5 tours. Ne blesse pas les Pokémon de type Glace.,The user summons a hailstorm lasting five turns. It damages all Pokémon except the Ice type.,The user summons a hailstorm lasting five turns. It damages all Pokémon except the Ice type.,The user summons a hailstorm lasting five turns. It damages all Pokémon except the Ice type.,The user summons a hailstorm lasting five turns. It damages all Pokémon except the Ice type.,The user summons a hailstorm lasting five turns. It damages all Pokémon except the Ice type.
"The user tenses its muscles to bulk up its body, boosting both its Attack and Defense stats.","Le lanceur tend ses muscles pour se gonfler, ce qui booste son Attaque et sa Défense.","The user tenses its muscles to bulk up its body, boosting both its Attack and Defense stats.","The user tenses its muscles to bulk up its body, boosting both its Attack and Defense stats.","The user tenses its muscles to bulk up its body, boosting both its Attack and Defense stats.","The user tenses its muscles to bulk up its body, boosting both its Attack and Defense stats.","The user tenses its muscles to bulk up its body, boosting both its Attack and Defense stats."
The user drenches the target in a special poisonous liquid. Its power is doubled if the target is poisoned.,Le lanceur inocule un poison spécial à l’ennemi. L’effet est doublé si l’ennemi est déjà empoisonné.,The user drenches the target in a special poisonous liquid. Its power is doubled if the target is poisoned.,The user drenches the target in a special poisonous liquid. Its power is doubled if the target is poisoned.,The user drenches the target in a special poisonous liquid. Its power is doubled if the target is poisoned.,The user drenches the target in a special poisonous liquid. Its power is doubled if the target is poisoned.,The user drenches the target in a special poisonous liquid. Its power is doubled if the target is poisoned.
A unique attack that varies in type and intensity depending on the Pokémon using it.,Attaque dont la puissance et le type dépendent du Pokémon qui l’utilise.,A unique attack that varies in type and intensity depending on the Pokémon using it.,A unique attack that varies in type and intensity depending on the Pokémon using it.,A unique attack that varies in type and intensity depending on the Pokémon using it.,A unique attack that varies in type and intensity depending on the Pokémon using it.,A unique attack that varies in type and intensity depending on the Pokémon using it.
"The user intensifies the sun for five turns, powering up Fire-type moves.",Fait briller le soleil pendant 5 tours et améliore les capacités de type Feu.,"The user intensifies the sun for five turns, powering up Fire-type moves.","The user intensifies the sun for five turns, powering up Fire-type moves.","The user intensifies the sun for five turns, powering up Fire-type moves.","The user intensifies the sun for five turns, powering up Fire-type moves.","The user intensifies the sun for five turns, powering up Fire-type moves."
The target is taunted into a rage that allows it to use only attack moves for three turns.,Provoque l’ennemi. L’oblige à n’utiliser que des attaques pendant 3 tours.,The target is taunted into a rage that allows it to use only attack moves for three turns.,The target is taunted into a rage that allows it to use only attack moves for three turns.,The target is taunted into a rage that allows it to use only attack moves for three turns.,The target is taunted into a rage that allows it to use only attack moves for three turns.,The target is taunted into a rage that allows it to use only attack moves for three turns.
The target is struck with an icy-cold beam of energy. It may also freeze the target solid.,Un rayon de glace frappe l’ennemi. Peut aussi le geler.,The target is struck with an icy-cold beam of energy. It may also freeze the target solid.,The target is struck with an icy-cold beam of energy. It may also freeze the target solid.,The target is struck with an icy-cold beam of energy. It may also freeze the target solid.,The target is struck with an icy-cold beam of energy. It may also freeze the target solid.,The target is struck with an icy-cold beam of energy. It may also freeze the target solid.
A howling blizzard is summoned to strike the opposing team. It may also freeze them solid.,Une violente tempête de neige est déclenchée sur l’ennemi. Peut aussi le geler.,A howling blizzard is summoned to strike the opposing team. It may also freeze them solid.,A howling blizzard is summoned to strike the opposing team. It may also freeze them solid.,A howling blizzard is summoned to strike the opposing team. It may also freeze them solid.,A howling blizzard is summoned to strike the opposing team. It may also freeze them solid.,A howling blizzard is summoned to strike the opposing team. It may also freeze them solid.
The target is attacked with a powerful beam. The user must rest on the next turn to regain its energy.,Projette un puissant rayon sur l’ennemi. Le lanceur doit se reposer au tour suivant.,The target is attacked with a powerful beam. The user must rest on the next turn to regain its energy.,The target is attacked with a powerful beam. The user must rest on the next turn to regain its energy.,The target is attacked with a powerful beam. The user must rest on the next turn to regain its energy.,The target is attacked with a powerful beam. The user must rest on the next turn to regain its energy.,The target is attacked with a powerful beam. The user must rest on the next turn to regain its energy.
A wondrous wall of light is put up to suppress damage from special attacks for five turns.,Un fabuleux mur de lumière qui réduit les dégâts causés par les attaques spéciales durant 5 tours.,A wondrous wall of light is put up to suppress damage from special attacks for five turns.,A wondrous wall of light is put up to suppress damage from special attacks for five turns.,A wondrous wall of light is put up to suppress damage from special attacks for five turns.,A wondrous wall of light is put up to suppress damage from special attacks for five turns.,A wondrous wall of light is put up to suppress damage from special attacks for five turns.
It enables the user to evade all attacks. Its chance of failing rises if it is used in succession.,"Le lanceur esquive toutes les attaques. Plus la capacité est utilisée de fois à la suite, plus elle risque d’échouer.",It enables the user to evade all attacks. Its chance of failing rises if it is used in succession.,It enables the user to evade all attacks. Its chance of failing rises if it is used in succession.,It enables the user to evade all attacks. Its chance of failing rises if it is used in succession.,It enables the user to evade all attacks. Its chance of failing rises if it is used in succession.,It enables the user to evade all attacks. Its chance of failing rises if it is used in succession.
"The user summons a heavy rain that falls for five turns, powering up Water-type moves.",Invoque de fortes pluies qui durent 5 tours et améliorent les capacités de type Eau.,"The user summons a heavy rain that falls for five turns, powering up Water-type moves.","The user summons a heavy rain that falls for five turns, powering up Water-type moves.","The user summons a heavy rain that falls for five turns, powering up Water-type moves.","The user summons a heavy rain that falls for five turns, powering up Water-type moves.","The user summons a heavy rain that falls for five turns, powering up Water-type moves."
The user makes the target float with its psychic power. The target is easier to hit for three turns.,"Un pouvoir qui fait flotter l’ennemi dans les airs. Pendant 3 tours, il devient plus facile à atteindre.",The user makes the target float with its psychic power. The target is easier to hit for three turns.,The user makes the target float with its psychic power. The target is easier to hit for three turns.,The user makes the target float with its psychic power. The target is easier to hit for three turns.,The user makes the target float with its psychic power. The target is easier to hit for three turns.,The user makes the target float with its psychic power. The target is easier to hit for three turns.
The user creates a protective field that prevents status problems for five turns.,Champ protecteur empêchant tous les problèmes de statut pendant 5 tours.,The user creates a protective field that prevents status problems for five turns.,The user creates a protective field that prevents status problems for five turns.,The user creates a protective field that prevents status problems for five turns.,The user creates a protective field that prevents status problems for five turns.,The user creates a protective field that prevents status problems for five turns.
A full-power attack that grows more powerful the less the user likes its Trainer.,"Moins le Pokémon aime son Dresseur, plus cette attaque est puissante.",A full-power attack that grows more powerful the less the user likes its Trainer.,A full-power attack that grows more powerful the less the user likes its Trainer.,A full-power attack that grows more powerful the less the user likes its Trainer.,A full-power attack that grows more powerful the less the user likes its Trainer.,A full-power attack that grows more powerful the less the user likes its Trainer.
"A two-turn attack. The user gathers light, then blasts a bundled beam on the second turn.",Absorbe la lumière au premier tour et envoie un rayon puissant au tour suivant.,"A two-turn attack. The user gathers light, then blasts a bundled beam on the second turn.","A two-turn attack. The user gathers light, then blasts a bundled beam on the second turn.","A two-turn attack. The user gathers light, then blasts a bundled beam on the second turn.","A two-turn attack. The user gathers light, then blasts a bundled beam on the second turn.","A two-turn attack. The user gathers light, then blasts a bundled beam on the second turn."
The user throws a stone or projectile to attack an opponent. A flying Pokémon will fall to the ground when hit.,"Le lanceur jette toutes sortes de projectiles à un ennemi. Si ce dernier vole, il tombe au sol.",The user throws a stone or projectile to attack an opponent. A flying Pokémon will fall to the ground when hit.,The user throws a stone or projectile to attack an opponent. A flying Pokémon will fall to the ground when hit.,The user throws a stone or projectile to attack an opponent. A flying Pokémon will fall to the ground when hit.,The user throws a stone or projectile to attack an opponent. A flying Pokémon will fall to the ground when hit.,The user throws a stone or projectile to attack an opponent. A flying Pokémon will fall to the ground when hit.
A strong electric blast is loosed at the target. It may also leave the target with paralysis.,Une grosse décharge électrique tombe sur l’ennemi. Peut aussi le paralyser.,A strong electric blast is loosed at the target. It may also leave the target with paralysis.,A strong electric blast is loosed at the target. It may also leave the target with paralysis.,A strong electric blast is loosed at the target. It may also leave the target with paralysis.,A strong electric blast is loosed at the target. It may also leave the target with paralysis.,A strong electric blast is loosed at the target. It may also leave the target with paralysis.
A wicked thunderbolt is dropped on the target to inflict damage. It may also leave the target with paralysis.,La foudre tombe sur l’ennemi pour lui infliger des dégâts. Peut aussi le paralyser.,A wicked thunderbolt is dropped on the target to inflict damage. It may also leave the target with paralysis.,A wicked thunderbolt is dropped on the target to inflict damage. It may also leave the target with paralysis.,A wicked thunderbolt is dropped on the target to inflict damage. It may also leave the target with paralysis.,A wicked thunderbolt is dropped on the target to inflict damage. It may also leave the target with paralysis.,A wicked thunderbolt is dropped on the target to inflict damage. It may also leave the target with paralysis.
The user sets off an earthquake that strikes those around it.,Le lanceur provoque un tremblement de terre touchant tous les Pokémon autour de lui.,The user sets off an earthquake that strikes those around it.,The user sets off an earthquake that strikes those around it.,The user sets off an earthquake that strikes those around it.,The user sets off an earthquake that strikes those around it.,The user sets off an earthquake that strikes those around it.
A full-power attack that grows more powerful the more the user likes its Trainer.,Une attaque furieuse dont la puissance augmente quand le Pokémon apprécie son Dresseur.,A full-power attack that grows more powerful the more the user likes its Trainer.,A full-power attack that grows more powerful the more the user likes its Trainer.,A full-power attack that grows more powerful the more the user likes its Trainer.,A full-power attack that grows more powerful the more the user likes its Trainer.,A full-power attack that grows more powerful the more the user likes its Trainer.
